expense_id,expense_date,cardholder_id,cardholder_name,card_program,card_last4,category,merchant,amount,client_count_at_time
EXP_0001795,2025-11-24,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,484.5089116313031,186
EXP_0000279,2024-09-20,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Shell,355.09,59
EXP_0001510,2025-09-26,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,262.59,171
EXP_0001369,2025-08-27,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,457.33,161
EXP_0001392,2025-09-02,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,294.98,164
EXP_0001205,2025-07-24,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Lyft,121.26,151
EXP_0000019,2024-02-21,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,218.7,3
EXP_0000614,2025-02-10,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,502.42,106
EXP_0000644,2025-02-19,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Slack,135.95,107
EXP_0001463,2025-09-16,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,127.79,165
EXP_0001049,2025-06-20,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,201.57,146
EXP_0001011,2025-06-12,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,AWS,66.35,144
EXP_0001711,2025-11-09,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,231.11,182
EXP_0001273,2025-08-08,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,412.2,154
EXP_0001353,2025-08-24,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,128.94,160
EXP_0001092,2025-06-28,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,203.42,146
EXP_0001034,2025-06-17,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,391.5,146
EXP_0000742,2025-03-25,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,130.16,117
EXP_0001338,2025-08-22,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,321.55,159
EXP_0001495,2025-09-24,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,168.11,169
EXP_0000681,2025-03-07,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,139.47,111
EXP_0000808,2025-04-14,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,215.82,127
EXP_0001267,2025-08-07,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,357.26,153
EXP_0002111,2026-01-26,CH_0001,Antoine,Visa Business,1842,Gas & Travel,United,313.28,199
EXP_0001128,2025-07-05,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Nobu,207.75,146
EXP_0000220,2024-08-17,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,74.14,51
EXP_0000602,2025-02-06,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,289.74,105
EXP_0001866,2025-12-07,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,288.38,186
EXP_0001400,2025-09-04,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,258.12,164
EXP_0000304,2024-09-30,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,161.31,63
EXP_0000053,2024-03-29,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,57.93,12
EXP_0001845,2025-12-04,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,300.14,186
EXP_0001095,2025-06-28,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,87.57,146
EXP_0000970,2025-05-31,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,719.31,141
EXP_0001502,2025-09-25,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,336.64,171
EXP_0000345,2024-10-22,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Chevron,96.44,70
EXP_0001045,2025-06-20,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,212.78,146
EXP_0000938,2025-05-21,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,286.36645831150145,139
EXP_0000858,2025-04-29,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,38.92,130
EXP_0000648,2025-02-20,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,685.81,107
EXP_0000899,2025-05-12,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,95.12,135
EXP_0000870,2025-05-02,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Ruths Chris,763.42,131
EXP_0001562,2025-10-08,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,DocuSign,637.82,173
EXP_0001150,2025-07-11,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Delta,245.22,150
EXP_0000790,2025-04-09,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,716.81,125
EXP_0001407,2025-09-05,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,398.35,164
EXP_0001293,2025-08-12,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,146.67,157
EXP_0001741,2025-11-15,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,416.61,182
EXP_0000193,2024-07-26,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,381.39,47
EXP_0000175,2024-07-15,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Zoom,79.56,42
EXP_0002009,2026-01-05,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,48.11,194
EXP_0000791,2025-04-09,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,546.6,125
EXP_0001730,2025-11-13,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,183.07,182
EXP_0002149,2026-02-02,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,239.72,200
EXP_0001222,2025-07-28,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,312.77,151
EXP_0000669,2025-03-02,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,271.3,110
EXP_0001899,2025-12-14,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Staples Center,163.29,187
EXP_0000129,2024-06-12,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,290.69,35
EXP_0000341,2024-10-20,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,360.9,70
EXP_0001991,2026-01-02,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,72.8,193
EXP_0001134,2025-07-06,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,98.54,146
EXP_0001548,2025-10-04,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,FedEx,469.09,172
EXP_0001188,2025-07-19,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Lyft,373.35,151
EXP_0000308,2024-10-04,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,UPS,132.99,64
EXP_0000638,2025-02-18,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,890.38,107
EXP_0000384,2024-11-10,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,689.46,77
EXP_0001511,2025-09-26,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,1039.06,171
EXP_0000824,2025-04-19,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,276.493089384609,128
EXP_0001499,2025-09-24,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Apple,398.26,169
EXP_0000178,2024-07-17,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,250.71,43
EXP_0000427,2024-11-30,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,FedEx,384.25,84
EXP_0000495,2024-12-28,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,512.96,96
EXP_0000184,2024-07-18,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,FedEx,159.13,44
EXP_0001011,2025-06-12,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,AWS,66.35,144
EXP_0001599,2025-10-17,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,332.86,175
EXP_0000185,2024-07-20,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,72.69,45
EXP_0001129,2025-07-05,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,334.8,146
EXP_0000662,2025-02-27,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,1026.01,107
EXP_0002127,2026-01-28,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,279.88,199
EXP_0001087,2025-06-27,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,387.16,146
EXP_0001190,2025-07-20,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,310.72,151
EXP_0001038,2025-06-18,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,595.5,146
EXP_0001076,2025-06-25,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,346.59,146
EXP_0000848,2025-04-25,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,268.42,128
EXP_0000490,2024-12-27,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,1001.2,96
EXP_0000979,2025-06-04,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,211.27,142
EXP_0001162,2025-07-14,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Shell,261.33,150
EXP_0000691,2025-03-10,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,665.65,112
EXP_0001452,2025-09-15,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,174.3,165
EXP_0001419,2025-09-08,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,574.81,165
EXP_0000757,2025-03-30,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,68.67,122
EXP_0001953,2025-12-25,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,392.1,192
EXP_0000450,2024-12-10,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,428.8063091224513,89
EXP_0001515,2025-09-27,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,244.84,171
EXP_0000119,2024-06-04,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,228.38,33
EXP_0001847,2025-12-04,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,212.87,186
EXP_0001106,2025-07-01,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Shell,104.07,146
EXP_0000282,2024-09-22,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,770.76,60
EXP_0001755,2025-11-17,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,399.38,183
EXP_0001408,2025-09-05,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Lyft,207.89,164
EXP_0001471,2025-09-19,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,673.3412250403527,168
EXP_0000496,2024-12-28,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Zoom,446.84,96
EXP_0001671,2025-10-31,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,712.37,179
EXP_0001328,2025-08-21,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Zoom,628.9641237997221,159
EXP_0001323,2025-08-19,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,473.99,158
EXP_0001986,2025-12-31,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,316.1,192
EXP_0000367,2024-11-02,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,171.87,74
EXP_0001938,2025-12-22,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,786.4,190
EXP_0001127,2025-07-05,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,545.21,146
EXP_0000556,2025-01-22,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,1013.31,103
EXP_0000969,2025-05-31,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Apple,425.65349527308604,141
EXP_0000351,2024-10-24,CH_0001,Antoine,Visa Business,1842,Gas & Travel,United,131.98,70
EXP_0000208,2024-08-09,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,407.85,51
EXP_0000263,2024-09-13,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,88.01216712075518,58
EXP_0000204,2024-08-07,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Lyft,93.82,51
EXP_0001289,2025-08-11,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,541.67,156
EXP_0000087,2024-04-29,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,302.78,22
EXP_0000121,2024-06-05,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,490.51,33
EXP_0000284,2024-09-23,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,98.93,60
EXP_0000576,2025-01-28,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,511.79,103
EXP_0001919,2025-12-17,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,112.02,187
EXP_0001805,2025-11-26,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,595.82,186
EXP_0001678,2025-11-02,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,426.72,180
EXP_0001482,2025-09-21,CH_0001,Antoine,Visa Business,1842,Gas & Travel,United,23.56544818138032,169
EXP_0000276,2024-09-19,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,137.19,59
EXP_0001175,2025-07-16,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Topgolf,217.06,150
EXP_0000257,2024-09-12,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Slack,395.9,58
EXP_0000361,2024-10-30,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,389.92,71
EXP_0001712,2025-11-09,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,258.14,182
EXP_0001350,2025-08-24,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,359.79,160
EXP_0000605,2025-02-06,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,500.65,105
EXP_0001573,2025-10-12,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,490.59,173
EXP_0001913,2025-12-15,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,436.1481357117691,187
EXP_0000630,2025-02-16,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Pebble Beach,1026.94,107
EXP_0000662,2025-02-27,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,1026.01,107
EXP_0001834,2025-12-02,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,282.41,186
EXP_0001059,2025-06-22,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,1131.67,146
EXP_0000287,2024-09-23,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,1099.75,60
EXP_0000635,2025-02-17,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Topgolf,731.7252310901509,107
EXP_0001201,2025-07-23,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,285.67,151
EXP_0001413,2025-09-06,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,89.93,164
EXP_0001740,2025-11-14,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,FedEx,484.45,182
EXP_0000424,2024-11-28,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,DocuSign,146.11,84
EXP_0002092,2026-01-23,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Shell,366.98,198
EXP_0001603,2025-10-19,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,417.37,176
EXP_0001886,2025-12-12,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,86.52,187
EXP_0000163,2024-07-05,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Uber,28.2,40
EXP_0000066,2024-04-15,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,303.03,16
EXP_0001952,2025-12-24,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Microsoft,602.33,191
EXP_0000857,2025-04-29,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,1126.69,130
EXP_0001767,2025-11-19,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,326.95,185
EXP_0001454,2025-09-15,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,45.82,165
EXP_0000743,2025-03-25,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,424.87,117
EXP_0001430,2025-09-10,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,287.49,165
EXP_0001026,2025-06-15,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,67.02,144
EXP_0000231,2024-08-24,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Salesforce,572.67,52
EXP_0002056,2026-01-17,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Chevron,350.45,197
EXP_0001881,2025-12-11,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,706.8,187
EXP_0001551,2025-10-05,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Zoom,589.41,172
EXP_0001660,2025-10-29,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,397.95,178
EXP_0001989,2026-01-01,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,1102.12,192
EXP_0001565,2025-10-09,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Lyft,170.33,173
EXP_0001000,2025-06-09,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Uber,31.69,144
EXP_0001091,2025-06-28,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,752.68,146
EXP_0000837,2025-04-23,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Slack,794.25,128
EXP_0001271,2025-08-08,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,474.05,154
EXP_0000375,2024-11-06,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Slack,481.07,76
EXP_0001037,2025-06-18,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Chevron,232.58,146
EXP_0001897,2025-12-13,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,168.83,187
EXP_0001753,2025-11-17,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,UPS,65.25,183
EXP_0000298,2024-09-28,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,AWS,52.53,62
EXP_0000599,2025-02-05,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,564.29,104
EXP_0001747,2025-11-16,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,137.0,182
EXP_0000752,2025-03-27,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,876.59,118
EXP_0000100,2024-05-17,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,54.23,26
EXP_0000675,2025-03-04,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,135.38442976169566,110
EXP_0001937,2025-12-22,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,315.55,190
EXP_0000867,2025-05-01,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Ruths Chris,163.21,131
EXP_0000737,2025-03-23,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,229.75,116
EXP_0002008,2026-01-05,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,37.01,194
EXP_0001898,2025-12-13,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Pebble Beach,804.31,187
EXP_0000530,2025-01-12,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Lyft,55.65,99
EXP_0001469,2025-09-18,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,332.23,167
EXP_0001238,2025-07-31,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Pebble Beach,1042.86,152
EXP_0000921,2025-05-17,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,208.84757015005883,136
EXP_0000637,2025-02-17,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,UPS,272.74,107
EXP_0001864,2025-12-06,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Best Buy,363.03329679151426,186
EXP_0000186,2024-07-21,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,FedEx,187.93,45
EXP_0001653,2025-10-27,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,Staples,398.24,178
EXP_0000945,2025-05-25,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Slack,603.46,139
EXP_0000249,2024-09-07,CH_0002,Jeff,Visa Business,7735,Gas & Travel,United,41.71,55
EXP_0001621,2025-10-21,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Nobu,267.7482133507858,177
EXP_0001895,2025-12-13,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Staples Center,758.11,187
EXP_0002145,2026-02-01,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,124.56,200
EXP_0002073,2026-01-19,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Topgolf,1058.65,198
EXP_0002139,2026-01-31,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Topgolf,85.3,200
EXP_0000512,2025-01-06,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,FedEx,235.41,96
EXP_0001530,2025-10-01,CH_0002,Jeff,Visa Business,7735,Other Business Expenses,FedEx,344.0117215413397,172
EXP_0001062,2025-06-23,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Staples,295.18,146
EXP_0002117,2026-01-27,CH_0002,Jeff,Visa Business,7735,Software & Subscriptions,Zoom,595.07,199
EXP_0001652,2025-10-27,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Pebble Beach,822.46,178
EXP_0001201,2025-07-23,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Shell,285.67,151
EXP_0000608,2025-02-08,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Zoom,593.04,106
EXP_0001732,2025-11-13,CH_0002,Jeff,Visa Business,7735,Gas & Travel,Delta,163.66786361898187,182
EXP_0000562,2025-01-24,CH_0001,Antoine,Visa Business,1842,Other Business Expenses,Best Buy,454.1,103
EXP_0000152,2024-06-27,CH_0001,Antoine,Visa Business,1842,Gas & Travel,Delta,98.62,39
EXP_0001851,2025-12-04,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Starbucks,1143.7,186
EXP_0000382,2024-11-10,CH_0001,Antoine,Visa Business,1842,Client Hosting & Entertainment,Nobu,571.71,77
EXP_0000241,2024-09-02,CH_0002,Jeff,Visa Business,7735,Client Hosting & Entertainment,Starbucks,783.62,54
EXP_0000732,2025-03-23,CH_0001,Antoine,Visa Business,1842,Software & Subscriptions,Microsoft,760.98,116
